"","fpr","tpr"
"1",0,0
"2",0.00012647021626407,0
"3",0.00025294043252814,0
"4",0.000379410648792209,0.00401606425702811
"5",0.000505880865056279,0.00401606425702811
"6",0.000632351081320349,0.00803212851405622
"7",0.000758821297584419,0.00803212851405622
"8",0.00113823194637663,0.0120481927710843
"9",0.00139117237890477,0.0160642570281124
"10",0.00151764259516884,0.0160642570281124
"11",0.00177058302769698,0.0160642570281124
"12",0.00227646389275326,0.0240963855421687
"13",0.00240293410901733,0.0321285140562249
"14",0.00265587454154547,0.0321285140562249
"15",0.00290881497407361,0.0321285140562249
"16",0.00303528519033768,0.0401606425702811
"17",0.00341469583912989,0.0401606425702811
"18",0.00379410648792209,0.0441767068273092
"19",0.00392057670418616,0.0441767068273092
"20",0.00404704692045023,0.0441767068273092
"21",0.00429998735297837,0.0441767068273092
"22",0.00480586821803465,0.0481927710843374
"23",0.00505880865056279,0.0481927710843374
"24",0.00505880865056279,0.0522088353413655
"25",0.00556468951561907,0.0602409638554217
"26",0.00607057038067535,0.0803212851405622
"27",0.00644998102946756,0.0843373493975904
"28",0.00695586189452384,0.0883534136546185
"29",0.00746174275958012,0.0963855421686747
"30",0.00758821297584419,0.0963855421686747
"31",0.00834703427342861,0.0963855421686747
"32",0.00910585557101303,0.100401606425703
"33",0.00935879600354117,0.104417670682731
"34",0.00999114708486152,0.108433734939759
"35",0.0107499683824459,0.112449799196787
"36",0.0118882003288226,0.112449799196787
"37",0.0127734918426711,0.116465863453815
"38",0.0136587833565195,0.116465863453815
"39",0.014417604654104,0.140562248995984
"40",0.0153028961679524,0.144578313253012
"41",0.0160617174655369,0.14859437751004
"42",0.0171999494119135,0.152610441767068
"43",0.0183381813582901,0.156626506024096
"44",0.0192234728721386,0.164658634538153
"45",0.0201087643859871,0.164658634538153
"46",0.0213734665486278,0.168674698795181
"47",0.02175287719742,0.172690763052209
"48",0.0230175793600607,0.176706827309237
"49",0.0242822815227014,0.180722891566265
"50",0.0255469836853421,0.188755020080321
"51",0.0268116858479828,0.200803212851406
"52",0.0279499177943594,0.208835341365462
"53",0.028961679524472,0.21285140562249
"54",0.0298469710383205,0.21285140562249
"55",0.0306057923359049,0.216867469879518
"56",0.0317440242822815,0.228915662650602
"57",0.0325028455798659,0.236947791164659
"58",0.0336410775262426,0.244979919678715
"59",0.0347793094726192,0.253012048192771
"60",0.0354116605539395,0.261044176706827
"61",0.0369293031491084,0.265060240963855
"62",0.0378145946629569,0.269076305220884
"63",0.0394587074743898,0.273092369477912
"64",0.0412292905020868,0.273092369477912
"65",0.0421145820159352,0.273092369477912
"66",0.0443910459086885,0.281124497991968
"67",0.0459086885038573,0.281124497991968
"68",0.0474263310990262,0.285140562248996
"69",0.0484380928291387,0.285140562248996
"70",0.0498292652080435,0.289156626506024
"71",0.0508410269381561,0.29718875502008
"72",0.0522321993170608,0.313253012048193
"73",0.0536233716959656,0.329317269076305
"74",0.0550145440748704,0.337349397590361
"75",0.0564057164537751,0.349397590361446
