"x","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21"
"1",0,-0.309939129955377,0.0293983227184207,-0.277934448428081,-0.157286243731591,-0.238327155481898,-0.175704747854555,-0.236680744569226,-0.187547672554349,-0.279943280677055,-0.370922073177694,-0.13129382854282,-0.21961436439319,-0.434683844518431,-0.171554201031821,-0.332165958363481,-0.246618660911406,-0.273866056271388,-0.0477119775785839,-0.205981057913536,-0.265669920556877
"2",0.330693963535768,0.252395381827464,0.482996578307442,0.318286044603089,0.394739501167541,0.300632445337545,0.345914089360385,0.329862322120377,0.315127015006427,0.282118710354189,0.220205353151244,0.386232483192025,0.328697151188819,0.188745390507494,0.345542748552977,0.214701578649222,0.258292484501663,0.314978437738962,0.412004345679242,0.314862152366637,0.287609732079668
"3",0.661387927071535,0.639263814551234,0.779755114157389,0.726061058697305,0.771547456357658,0.667754262288608,0.696805965114567,0.716108402339263,0.653827866017424,0.668382893431631,0.62860408790553,0.735456786576951,0.702789019753932,0.623536938957203,0.692785225315905,0.590920204873796,0.605861674697509,0.71683842619213,0.721548039519372,0.666998115767423,0.667996509569208
"4",0.992081890607303,0.871157728532432,0.938636786620273,0.967590185702612,0.993569618049145,0.883244725914158,0.897347814127453,0.943181829267139,0.848145746163294,0.899275255531007,0.875560546942164,0.936213205524818,0.923158832104422,0.891320757786242,0.890589783358109,0.81629719179007,0.814217576606455,0.953739070063287,0.89833939652727,0.870339456126019,0.895745659541044
"5",1.32277585414307,0.968568684087558,0.978604452048109,1.06507301746706,1.08123798245238,0.967310266757059,0.967916571118505,1.03220693608371,0.917671521128691,0.995221783628056,0.982361146118143,1.00833586394849,1.01030417904256,1.01372680395016,0.959372976780732,0.910639810877873,0.901488857158827,1.04770553032761,0.959798709288403,0.944798797279619,0.991112429624472
"6",1.65346981767884,0.951988241533111,0.918620966792909,1.04070914583869,1.05498454577775,0.940157315360178,0.928889170807183,1.00430805596868,0.881996056598266,0.976648464698517,0.970292301290465,0.971658885760815,0.984722651370625,1.01238503440451,0.919551359684917,0.893755333617033,0.885804183284946,1.02076296796026,0.923346270388235,0.910288763065419,0.974352067448795
"7",1.98416378121461,0.841907961185593,0.777649187206687,0.916698162665546,0.93524130423563,0.82199230226638,0.80064254791295,0.880609522101756,0.760710218256674,0.863981285718127,0.860640428316127,0.846016394874666,0.866911839890885,0.908925406104827,0.79154148617181,0.785451031487379,0.785292221915136,0.894936543936424,0.806402372412231,0.786721977320613,0.86571982064331
"8",2.31485774475037,0.658819403361501,0.574651969641457,0.715239659795683,0.742440254036407,0.633021658018531,0.603553637155266,0.682235667662642,0.573404871788567,0.677646233662624,0.674691943052128,0.651242515202899,0.677369335405614,0.724977876006668,0.595759910342553,0.605534175968738,0.61808163997972,0.692251419231266,0.626387307945857,0.594011063882396,0.685470936837316
"9",2.64555170828614,0.423214128377338,0.328592170449231,0.458533229077141,0.497013391390461,0.393451813159496,0.357999373253593,0.430310825831044,0.339670882878598,0.438069295507747,0.433733261355464,0.407171370658374,0.436592728717085,0.482172401065578,0.35262318629829,0.373812038540941,0.402301104409023,0.434732754819962,0.400721369574579,0.352068646587963,0.453860663660113
"10",2.97624567182191,0.155583696549601,0.0584326459820233,0.168778462357968,0.219392712508174,0.12348919823214,0.0843566909273925,0.145959329786667,0.0790991172114196,0.165676458229234,0.159050799083133,0.133637085153952,0.165079610627572,0.202138938237105,0.082547868140166,0.110091890683814,0.156079282133366,0.144405711677683,0.146824849883862,0.08080734927451,0.191144248741001
"11",3.30693963535768,-0.123580331805209,-0.216863747408153,-0.13182504851379,-0.0699897864000721,-0.156659756220669,-0.196997475103874,-0.149694487290784,-0.188719559528314,-0.119106291197178,-0.128069027907866,-0.149526217397508,-0.116672428060653,-0.093492555523203,-0.194049490030676,-0.165818996122812,-0.102455159916927,-0.156704549220398,-0.11788195854083,-0.199860204220769,-0.0824230602907224
"12",3.63763359889344,-0.393786396370592,-0.478334153369284,-0.421077711690087,-0.350702109123896,-0.426788619656067,-0.465686190120746,-0.435526292221603,-0.444194281655951,-0.395852965795749,-0.406339803760537,-0.422484413083144,-0.388165796545316,-0.3830921232598,-0.456752334113091,-0.434113350399111,-0.355173554811532,-0.446572866899108,-0.37597876311403,-0.47002139006068,-0.346586015805757
"13",3.96832756242921,-0.634542936830048,-0.707015715549356,-0.676779935322877,-0.602312259452915,-0.666690961531188,-0.701332519403761,-0.690411751826085,-0.667734183486838,-0.644137578590741,-0.654475112617881,-0.665403377990096,-0.628902904024143,-0.645029808017136,-0.685144110005936,-0.674983900665252,-0.583947235620125,-0.703174080383275,-0.610045271250274,-0.709763584408025,-0.581089370174803
"14",4.29902152596498,-0.825358392867079,-0.883945577596357,-0.876732127564115,-0.804388241176748,-0.856160351303167,-0.883559528233457,-0.893226532924525,-0.839748399336322,-0.843534142606417,-0.851188538622901,-0.858448988205504,-0.818386159694864,-0.857675652839666,-0.858808263608068,-0.868623375441408,-0.770647535412385,-0.904483028697726,-0.802661190364095,-0.899174163425613,-0.765677875768562
"15",4.62971548950075,-0.945741204165182,-0.990160883158273,-0.998734696565753,-0.936498058085014,-0.974990358429138,-0.991990281890375,-1.02284630233722,-0.94064606351975,-0.973616670867039,-0.975193665918598,-0.981787119816509,-0.936117972755203,-0.999399700771841,-0.957328240818341,-0.995224503247751,-0.897145787257987,-1.02847455086729,-0.936406227870029,-1.01834050327625,-0.880096284957735
"16",4.96040945303652,-0.97519981040786,-1.00669877588309,-1.02058805047975,-0.978209713967329,-1.00297455236623,-1.00624784565505,-1.05814672688446,-0.950836310352469,-1.01395917639687,-1.00520407864798,-1.01558364891025,-0.961600752402888,-1.04857199485811,-0.960287487535612,-1.03498001260445,-0.945313324226608,-1.05312348591679,-0.993860091182611,-1.04734998012273,-0.904089350113022
"17",5.29110341657228,-0.893242651278612,-0.914596399418795,-0.920092597458048,-0.909091212613314,-0.919906502571592,-0.905955284808027,-0.978003473386539,-0.850728274149826,-0.944135672220165,-0.919933360954038,-0.940004451573864,-0.874336907835646,-0.983562578142937,-0.847269449658738,-0.96808263203168,-0.897021479387925,-0.956404672871059,-0.957602487716375,-0.96628997012787,-0.817401823605124
"18",5.62179738010805,-0.679378166460939,-0.694890897413375,-0.675048745652612,-0.708710557812585,-0.705579778502344,-0.670735664629838,-0.761292208663757,-0.620731089227168,-0.743720171361194,-0.698095096979784,-0.735215403894493,-0.653828848251203,-0.782741493670763,-0.597857573086574,-0.77472509004961,-0.734141585811614,-0.716292950754922,-0.810213124885855,-0.755247849454471,-0.599778457804742
"19",5.95249134364382,-0.313114795638339,-0.328619413514816,-0.263256903215393,-0.356635753354761,-0.339787949615626,-0.280212050401024,-0.386888599536406,-0.241253889899842,-0.392286686844215,-0.318402870868218,-0.381382381959278,-0.279578982847288,-0.424478784486044,-0.191635303717976,-0.435100115178411,-0.438544976567353,-0.310763158593205,-0.534271710105587,-0.394310994265338,-0.230964005082577
"20",6.28318530717959,0.226039021505686,0.203180908628895,0.337482521701657,0.16756519697054,0.197675414631429,0.285992492597877,0.166331687175219,0.307294189516805,0.130590768306509,0.240429733237659,0.141328738144644,0.268910279178375,0.112855506366768,0.391813912548199,0.0705995640617429,0.00789701527518316,0.282209864589263,-0.112357950790105,0.136433219276723,0.309296782190672
