"","fpr","tpr"
"1",0,0
"2",0.00025294043252814,0
"3",0.00025294043252814,0.00401606425702811
"4",0.00025294043252814,0.00803212851405622
"5",0.000379410648792209,0.00803212851405622
"6",0.000379410648792209,0.0120481927710843
"7",0.000505880865056279,0.0120481927710843
"8",0.000758821297584419,0.0120481927710843
"9",0.000885291513848489,0.0120481927710843
"10",0.000885291513848489,0.0160642570281124
"11",0.00101176173011256,0.0200803212851406
"12",0.00113823194637663,0.0200803212851406
"13",0.0012647021626407,0.0200803212851406
"14",0.0012647021626407,0.0240963855421687
"15",0.00139117237890477,0.0240963855421687
"16",0.00139117237890477,0.0281124497991968
"17",0.00151764259516884,0.0321285140562249
"18",0.00177058302769698,0.036144578313253
"19",0.00202352346022512,0.0401606425702811
"20",0.00214999367648919,0.0401606425702811
"21",0.00227646389275326,0.0401606425702811
"22",0.00240293410901733,0.0401606425702811
"23",0.00278234475780954,0.0401606425702811
"24",0.00290881497407361,0.0401606425702811
"25",0.00303528519033768,0.0401606425702811
"26",0.00341469583912989,0.0401606425702811
"27",0.00379410648792209,0.0401606425702811
"28",0.00379410648792209,0.0441767068273092
"29",0.00392057670418616,0.0441767068273092
"30",0.00392057670418616,0.0481927710843374
"31",0.0041735171367143,0.0522088353413655
"32",0.00442645756924244,0.0522088353413655
"33",0.00455292778550651,0.0562248995983936
"34",0.00518527886682686,0.0642570281124498
"35",0.00581762994814721,0.0682730923694779
"36",0.00619704059693942,0.0763052208835341
"37",0.00644998102946756,0.0763052208835341
"38",0.00657645124573163,0.0763052208835341
"39",0.00695586189452384,0.0763052208835341
"40",0.00733527254331605,0.0763052208835341
"41",0.00746174275958012,0.0803212851405622
"42",0.00771468319210826,0.0803212851405622
"43",0.00784115340837233,0.0803212851405622
"44",0.00784115340837233,0.0843373493975904
"45",0.0079676236246364,0.0843373493975904
"46",0.00822056405716454,0.0843373493975904
"47",0.00859997470595675,0.0883534136546185
"48",0.00859997470595675,0.0923694779116466
"49",0.00897938535474896,0.0923694779116466
"50",0.00910585557101303,0.0923694779116466
"51",0.00986467686859745,0.0923694779116466
"52",0.0101176173011256,0.100401606425703
"53",0.0111293790312381,0.104417670682731
"54",0.0113823194637663,0.104417670682731
"55",0.0122676109776148,0.112449799196787
"56",0.0128999620589351,0.116465863453815
"57",0.0139117237890477,0.124497991967871
"58",0.0149234855191602,0.140562248995984
"59",0.0158087770330087,0.140562248995984
"60",0.0166940685468572,0.144578313253012
"61",0.0170734791956494,0.144578313253012
"62",0.0178323004932338,0.152610441767068
"63",0.0184646515745542,0.168674698795181
"64",0.0194764133046668,0.176706827309237
"65",0.0201087643859871,0.184738955823293
"66",0.0206146452510434,0.184738955823293
"67",0.0213734665486278,0.196787148594378
"68",0.0222587580624763,0.200803212851406
"69",0.0233969900088529,0.200803212851406
