"x","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21"
"1",0,0.0198003156546593,-0.13343121563303,-0.382950080315344,0.421173849380658,-0.228053418210581,0.369470103417228,-0.317501764053602,0.172185697083866,0.28577302766868,-0.0567368435103188,0.102549952199303,0.394596563680129,-0.0345642928213491,-0.123804459122548,-0.116657495282187,0.320131340694585,-0.554206970704216,0.489364704772995,-0.208808274406282,-0.115421880213041
"2",0.330693963535768,0.457277371897866,0.447897309563222,0.347325411052717,0.322822302524825,0.110767013859025,0.251216797317671,0.510745246825938,0.556491004439451,0.193562910389292,0.406832192180264,0.465692827587727,0.297282019415679,0.286674588228541,0.379497047888834,0.3101979880556,0.201785952430637,0.489916026163077,0.231401638170153,0.347179670672686,0.121004026329495
"3",0.661387927071535,0.792578210926251,0.505511223118199,0.61739487625005,0.591935745229097,0.576531961829648,0.759888727963436,0.609554502978015,0.691798369315366,0.727756527644696,0.597205161418549,0.668827492327142,0.547189627802585,0.570714749044254,0.654225069761256,0.659443807382906,0.652972305837112,0.517696116904196,0.77192975274795,0.420321215403589,0.55081180795373
"4",0.992081890607303,0.977603977924269,0.69612211223698,0.758058362961976,0.933688900036223,0.811748513667924,0.935793508226638,0.730460065518906,0.880420163079851,0.999257691869873,0.795232251507097,0.894971058337669,0.879509126677462,0.72788664044023,0.871929790206217,0.869687781467069,0.945453944088969,0.731275865824402,0.998077442652168,0.717259902819177,0.909992644342511
"5",1.32277585414307,0.976291759321545,0.95830688172993,0.871921434884456,1.16139933644094,0.929321963643755,0.911267109716199,0.901969416071435,1.05345437588061,1.07149319608383,0.926264551698366,1.02090475576764,1.05219845939357,0.862937379102696,1.02498500613175,0.900192738746223,1.02473641403039,1.03309852447758,0.986396481863408,1.01144728329278,1.06478457337347
"6",1.65346981767884,0.878272742653378,1.09343271893565,0.937105927762788,1.19872237355161,0.999253692494611,0.863674591217564,1.00728931120069,1.09928828556137,1.06693717401031,0.942814018378675,1.0079134508764,1.02941850121554,0.970112517731932,1.06348720274142,0.820764975606415,1.00027941443518,1.17025669623423,0.926897334014739,1.10442513502584,1.03880245140139
"7",1.98416378121461,0.783138109405331,1.0023050511985,0.896991860165184,1.0524475556381,0.984548410159775,0.805748530066361,0.982128188890045,0.982315626934454,0.992625490052228,0.858018286843636,0.896978579445343,0.882511258050208,0.973510339820759,0.964830366016083,0.716036796825283,0.940344420746155,1.06191107632224,0.860865349305862,0.994747609109949,0.909048441634539
"8",2.31485774475037,0.707347938114506,0.719299141946992,0.71941680105136,0.775157349386188,0.824551480947569,0.671344345467518,0.832586396217424,0.742562185413646,0.809966692968595,0.693899661966604,0.72518140355275,0.67580312348986,0.823737656138922,0.749493403651329,0.6083066348683,0.836691041780966,0.777784956554985,0.732972358277636,0.774286624510387,0.724350828291373
"9",2.64555170828614,0.5859439796968,0.35298499924587,0.420748429761476,0.431650621141853,0.511968226452741,0.424685299035481,0.595069355367442,0.448105217532827,0.516645291323456,0.453752323104413,0.489585782224681,0.426740774795077,0.539555030738604,0.464876708285939,0.456798859230062,0.644171690659686,0.429494233940627,0.495618441740403,0.512714879056198,0.489074301097471
"10",2.97624567182191,0.342401526230378,0.00916339183553876,0.0595170607763102,0.0771024471181871,0.110067856284807,0.097730418263307,0.301353894496165,0.149528165022768,0.164801924472554,0.135882978050048,0.171864747941003,0.130756838047288,0.18669011879347,0.159410281549208,0.211357408000685,0.333974391334461,0.0934870172110916,0.16157961672088,0.220260957054757,0.194366949856511
