"","fpr","tpr"
"1",0,0
"2",0.00151764259516884,0.00803212851405622
"3",0.00429998735297837,0.0240963855421687
"4",0.00834703427342861,0.0602409638554217
"5",0.0113823194637663,0.0843373493975904
"6",0.0137852535727836,0.0963855421686747
"7",0.0169470089793854,0.124497991967871
"8",0.019982294169723,0.136546184738956
"9",0.0228911091437966,0.140562248995984
"10",0.0256734539016062,0.152610441767068
"11",0.0282028582268876,0.168674698795181
"12",0.0304793221196408,0.180722891566265
"13",0.0316175540660175,0.192771084337349
"14",0.0338940179587707,0.196787148594378
"15",0.0357910712027318,0.200803212851406
"16",0.0369293031491084,0.200803212851406
"17",0.0383204755280132,0.21285140562249
"18",0.0397116479069179,0.21285140562249
"19",0.0408498798532946,0.216867469879518
"20",0.0428734033135197,0.224899598393574
"21",0.045276337422537,0.224899598393574
"22",0.0466675098014418,0.224899598393574
"23",0.0484380928291387,0.224899598393574
"24",0.0502086758568357,0.228915662650602
"25",0.0523586695333249,0.236947791164659
"26",0.0534969014797015,0.236947791164659
"27",0.0552674845073985,0.236947791164659
"28",0.0564057164537751,0.244979919678715
"29",0.0569115973188314,0.248995983935743
"30",0.0586821803465284,0.253012048192771
"31",0.0599468825091691,0.257028112449799
"32",0.0612115846718098,0.265060240963855
"33",0.0632351081320349,0.269076305220884
"34",0.0648792209434678,0.269076305220884
"35",0.0660174528898444,0.273092369477912
"36",0.067029214619957,0.281124497991968
"37",0.0680409763500696,0.281124497991968
"38",0.0695586189452384,0.281124497991968
"39",0.0710762615404072,0.285140562248996
"40",0.0728468445681042,0.285140562248996
"41",0.0741115467307449,0.301204819277108
"42",0.0758821297584419,0.301204819277108
"43",0.0775262425698748,0.301204819277108
"44",0.0790438851650436,0.305220883534137
"45",0.0805615277602125,0.313253012048193
"46",0.0820791703553813,0.325301204819277
"47",0.0842291640318705,0.337349397590361
"48",0.0865056279246238,0.337349397590361
"49",0.0884026811685848,0.345381526104418
"50",0.0897938535474896,0.353413654618474
"51",0.0913114961426584,0.353413654618474
"52",0.0934614898191476,0.357429718875502
"53",0.0948526621980524,0.36144578313253
"54",0.0962438345769571,0.365461847389558
"55",0.0980144176046541,0.369477911646586
"56",0.0995320601998229,0.389558232931727
"57",0.10130264322752,0.401606425702811
"58",0.102693815606425,0.409638554216867
"59",0.10471733906665,0.417670682730924
"60",0.105982041229291,0.421686746987952
"61",0.107879094473252,0.433734939759036
"62",0.110282028582269,0.441767068273092
"63",0.111926141393702,0.44578313253012
"64",0.113696724421399,0.453815261044177
"65",0.115467307449096,0.465863453815261
"66",0.117490830909321,0.473895582329317
"67",0.119514354369546,0.477911646586345
"68",0.120779056532187,0.485943775100402
"69",0.123434931073732,0.497991967871486
"70",0.125964335399014,0.51004016064257
"71",0.127987858859239,0.514056224899598
"72",0.129126090805615,0.518072289156627
"73",0.130390792968256,0.526104417670683
"74",0.132034905779689,0.534136546184739
"75",0.13329960794233,0.542168674698795
"76",0.134817250537498,0.546184738955823
"77",0.136967244213988,0.546184738955823
"78",0.139370178323005,0.550200803212851
"79",0.14076135070191,0.558232931726908
"80",0.142405463513343,0.566265060240964
"81",0.144302516757304,0.57429718875502
"82",0.145820159352473,0.57429718875502
"83",0.147464272163905,0.57429718875502
"84",0.149867206272923,0.582329317269076
"85",0.151890729733148,0.586345381526104
"86",0.153787782977109,0.586345381526104
"87",0.154926014923486,0.594377510040161
"88",0.156696597951182,0.606425702811245
"89",0.158087770330087,0.606425702811245
"90",0.159605412925256,0.614457831325301
"91",0.161502466169217,0.618473895582329
"92",0.16251422789933,0.618473895582329
"93",0.165043632224611,0.622489959839357
"94",0.16656127481978,0.622489959839357
"95",0.168331857847477,0.630522088353414
"96",0.169723030226382,0.630522088353414
"97",0.171873023902871,0.634538152610442
"98",0.174275958011888,0.63855421686747
"99",0.176425951688377,0.642570281124498
"100",0.17807006449981,0.650602409638554
"101",0.180472998608828,0.654618473895582
"102",0.182243581636525,0.65863453815261
"103",0.184520045529278,0.662650602409639
"104",0.186164158340711,0.670682730923695
"105",0.18768180093588,0.678714859437751
"106",0.189072973314784,0.678714859437751
"107",0.190464145693689,0.686746987951807
"108",0.191475907423802,0.686746987951807
"109",0.192993550018971,0.690763052208835
"110",0.194258252181611,0.694779116465863
"111",0.19577589477678,0.706827309236948
"112",0.196787656506893,0.706827309236948
"113",0.197546477804477,0.706827309236948
"114",0.198431769318326,0.710843373493976
"115",0.199696471480966,0.72289156626506
"116",0.200834703427343,0.726907630522088
"117",0.202225875806248,0.734939759036145
"118",0.204122929050209,0.738955823293173
"119",0.205640571645378,0.738955823293173
"120",0.207537624889339,0.738955823293173
"121",0.209308207917036,0.742971887550201
"122",0.211078790944733,0.746987951807229
"123",0.212596433539901,0.751004016064257
"124",0.214367016567598,0.755020080321285
"125",0.215505248513975,0.763052208835341
"126",0.216769950676616,0.763052208835341
"127",0.217781712406728,0.771084337349398
"128",0.220058176299481,0.771084337349398
"129",0.221702289110914,0.771084337349398
"130",0.222587580624763,0.771084337349398
"131",0.224611104084988,0.771084337349398
"132",0.22777285949159,0.775100401606426
"133",0.230049323384343,0.775100401606426
"134",0.231566965979512,0.775100401606426
"135",0.233337549007209,0.775100401606426
"136",0.234855191602378,0.779116465863454
"137",0.236372834197546,0.779116465863454
"138",0.2386492980903,0.779116465863454
"139",0.239787530036676,0.783132530120482
"140",0.240546351334261,0.783132530120482
"141",0.242443404578222,0.783132530120482
"142",0.243834576957127,0.783132530120482
"143",0.244719868470975,0.783132530120482
"144",0.245478689768559,0.783132530120482
"145",0.246363981282408,0.78714859437751
"146",0.248134564310105,0.78714859437751
"147",0.249019855823953,0.795180722891566
"148",0.251549260149235,0.799196787148594
"149",0.253952194258252,0.799196787148594
"150",0.255343366637157,0.799196787148594
"151",0.257366890097382,0.803212851405622
"152",0.259390413557607,0.803212851405622
"153",0.260908056152776,0.803212851405622
"154",0.262552168964209,0.803212851405622
"155",0.264322751991906,0.807228915662651
"156",0.265840394587075,0.807228915662651
"157",0.267358037182244,0.807228915662651
"158",0.269002149993676,0.807228915662651
"159",0.270519792588845,0.807228915662651
"160",0.272416845832806,0.807228915662651
"161",0.274313899076767,0.807228915662651
"162",0.275578601239408,0.807228915662651
"163",0.277475654483369,0.811244979919679
"164",0.279119767294802,0.811244979919679
"165",0.280890350322499,0.811244979919679
"166",0.28215505248514,0.811244979919679
"167",0.283040343998988,0.811244979919679
"168",0.284052105729101,0.811244979919679
"169",0.286707980270646,0.811244979919679
"170",0.289110914379664,0.815261044176707
"171",0.290755027191096,0.815261044176707
"172",0.292778550651322,0.815261044176707
"173",0.295181484760339,0.815261044176707
"174",0.297331478436828,0.819277108433735
"175",0.298975591248261,0.823293172690763
"176",0.300746174275958,0.823293172690763
"177",0.302643227519919,0.823293172690763
"178",0.304034399898824,0.831325301204819
"179",0.305425572277729,0.831325301204819
"180",0.307196155305426,0.835341365461847
"181",0.308713797900594,0.839357429718876
"182",0.309978500063235,0.843373493975904
"183",0.311496142658404,0.843373493975904
"184",0.313772606551157,0.843373493975904
"185",0.315543189578854,0.847389558232932
"186",0.317946123687872,0.847389558232932
"187",0.319716706715569,0.85140562248996
"188",0.321234349310737,0.85140562248996
"189",0.323384342987227,0.85140562248996
"190",0.324143164284811,0.85140562248996
"191",0.325787277096244,0.85140562248996
"192",0.327051979258885,0.85140562248996
"193",0.328696092070317,0.85140562248996
"194",0.330466675098014,0.855421686746988
"195",0.332237258125711,0.859437751004016
"196",0.334387251802201,0.867469879518072
"197",0.336031364613633,0.867469879518072
"198",0.33716959656001,0.867469879518072
"199",0.338181358290123,0.867469879518072
"200",0.339825471101556,0.867469879518072
"201",0.340963703047932,0.867469879518072
"202",0.342860756291893,0.867469879518072
"203",0.344378398887062,0.867469879518072
"204",0.346401922347287,0.867469879518072
"205",0.34804603515872,0.867469879518072
"206",0.350322499051473,0.867469879518072
"207",0.351713671430378,0.867469879518072
"208",0.353863665106867,0.8714859437751
"209",0.356393069432149,0.8714859437751
"210",0.359301884406222,0.8714859437751
"211",0.361072467433919,0.8714859437751
"212",0.36233716959656,0.875502008032129
"213",0.364234222840521,0.879518072289157
"214",0.366004805868218,0.883534136546185
"215",0.367901859112179,0.883534136546185
"216",0.368913620842292,0.883534136546185
"217",0.370684203869989,0.883534136546185
"218",0.37258125711395,0.883534136546185
"219",0.374604780574175,0.883534136546185
"220",0.37726065511572,0.883534136546185
"221",0.378778297710889,0.883534136546185
"222",0.379916529657266,0.883534136546185
"223",0.381687112684963,0.883534136546185
"224",0.383963576577716,0.883534136546185
"225",0.384975338307828,0.883534136546185
"226",0.386619451119261,0.883534136546185
"227",0.388516504363222,0.887550200803213
"228",0.389654736309599,0.891566265060241
"229",0.391298849121032,0.895582329317269
"230",0.392816491716201,0.895582329317269
"231",0.394840015176426,0.895582329317269
"232",0.396737068420387,0.895582329317269
"233",0.398254711015556,0.895582329317269
"234",0.399898823826989,0.895582329317269
"235",0.401542936638422,0.895582329317269
"236",0.402934109017326,0.895582329317269
"237",0.405084102693816,0.895582329317269
"238",0.406095864423928,0.895582329317269
"239",0.407992917667889,0.895582329317269
"240",0.40925761983053,0.895582329317269
"241",0.411534083723283,0.899598393574297
"242",0.413810547616036,0.899598393574297
"243",0.415960541292526,0.899598393574297
"244",0.417731124320223,0.899598393574297
"245",0.420513469078032,0.899598393574297
"246",0.422284052105729,0.899598393574297
"247",0.424939926647275,0.899598393574297
"248",0.427216390540028,0.899598393574297
"249",0.429872265081573,0.899598393574297
"250",0.431516377893006,0.899598393574297
"251",0.433286960920703,0.903614457831325
"252",0.435310484380928,0.903614457831325
"253",0.437334007841153,0.907630522088353
"254",0.439357531301379,0.907630522088353
"255",0.442139876059188,0.907630522088353
"256",0.444163399519413,0.907630522088353
"257",0.445681042114582,0.91566265060241
"258",0.447325154926015,0.91566265060241
"259",0.450107499683824,0.91566265060241
"260",0.45213102314405,0.91566265060241
"261",0.454281016820539,0.91566265060241
"262",0.455798659415708,0.919678714859438
"263",0.458201593524725,0.919678714859438
"264",0.459339825471102,0.919678714859438
"265",0.460730997850006,0.919678714859438
"266",0.461995700012647,0.919678714859438
"267",0.4642721639054,0.919678714859438
"268",0.46705450866321,0.919678714859438
"269",0.469330972555963,0.923694779116466
"270",0.471607436448716,0.923694779116466
"271",0.474642721639054,0.923694779116466
"272",0.476666245099279,0.923694779116466
"273",0.479701530289617,0.927710843373494
"274",0.482104464398634,0.927710843373494
"275",0.484127987858859,0.927710843373494
"276",0.485645630454028,0.927710843373494
"277",0.487669153914253,0.927710843373494
"278",0.491463260402175,0.927710843373494
"279",0.494498545592513,0.927710843373494
"280",0.49563677753889,0.927710843373494
"281",0.498672062729227,0.927710843373494
"282",0.500569115973188,0.931726907630522
"283",0.501833818135829,0.931726907630522
"284",0.503983811812318,0.931726907630522
"285",0.506639686353864,0.931726907630522
"286",0.508410269381561,0.931726907630522
"287",0.511319084355634,0.931726907630522
"288",0.513722018464652,0.931726907630522
"289",0.516124952573669,0.931726907630522
"290",0.519033767547743,0.931726907630522
"291",0.521310231440496,0.931726907630522
"292",0.523713165549513,0.931726907630522
"293",0.525736689009738,0.931726907630522
"294",0.52826609333502,0.931726907630522
"295",0.531554318957885,0.931726907630522
"296",0.533577842418111,0.931726907630522
"297",0.537245478689769,0.931726907630522
"298",0.53977488301505,0.931726907630522
"299",0.542936638421652,0.931726907630522
"300",0.544074870368028,0.931726907630522
"301",0.54660427469331,0.93574297188755
"302",0.548121917288479,0.93574297188755
"303",0.550145440748704,0.93574297188755
"304",0.551916023776401,0.939759036144578
"305",0.554318957885418,0.939759036144578
"306",0.556216011129379,0.939759036144578
"307",0.558492475022132,0.939759036144578
"308",0.560768938914886,0.939759036144578
"309",0.563551283672695,0.939759036144578
"310",0.565448336916656,0.939759036144578
"311",0.567218919944353,0.939759036144578
"312",0.569874794485899,0.939759036144578
"313",0.571898317946124,0.939759036144578
"314",0.574427722271405,0.939759036144578
"315",0.577210067029215,0.939759036144578
"316",0.579360060705704,0.939759036144578
"317",0.581510054382193,0.943775100401606
"318",0.584545339572531,0.947791164658635
"319",0.587201214114076,0.947791164658635
"320",0.590236499304414,0.947791164658635
"321",0.592007082332111,0.947791164658635
"322",0.593904135576072,0.947791164658635
"323",0.596307069685089,0.947791164658635
"324",0.59820412292905,0.947791164658635
"325",0.600607057038067,0.947791164658635
"326",0.602757050714557,0.947791164658635
"327",0.60440116352599,0.947791164658635
"328",0.606045276337423,0.947791164658635
"329",0.608321740230176,0.947791164658635
"330",0.611230555204249,0.947791164658635
"331",0.613633489313267,0.947791164658635
"332",0.615783482989756,0.947791164658635
"333",0.618439357531301,0.947791164658635
"334",0.621095232072847,0.947791164658635
"335",0.6233716959656,0.951807228915663
"336",0.625774630074617,0.951807228915663
"337",0.628683445048691,0.951807228915663
"338",0.631086379157708,0.951807228915663
"339",0.632856962185405,0.951807228915663
"340",0.635133426078159,0.951807228915663
"341",0.63703047932212,0.951807228915663
"342",0.639306943214873,0.951807228915663
"343",0.640951056026306,0.951807228915663
"344",0.643480460351587,0.951807228915663
"345",0.645503983811812,0.951807228915663
"346",0.647021626406981,0.951807228915663
"347",0.649551030732263,0.951807228915663
"348",0.6525863159226,0.951807228915663
"349",0.654862779815353,0.951807228915663
"350",0.656127481977994,0.951807228915663
"351",0.658024535221955,0.951807228915663
"352",0.661439231061085,0.951807228915663
"353",0.663083343872518,0.951807228915663
"354",0.665359807765271,0.951807228915663
"355",0.666750980144176,0.951807228915663
"356",0.668648033388137,0.951807228915663
"357",0.670545086632098,0.951807228915663
"358",0.672189199443531,0.955823293172691
"359",0.674845073985077,0.955823293172691
"360",0.677374478310358,0.955823293172691
"361",0.678892120905527,0.955823293172691
"362",0.680915644365752,0.955823293172691
"363",0.682053876312129,0.955823293172691
"364",0.683318578474769,0.955823293172691
"365",0.685342101934994,0.955823293172691
"366",0.686733274313899,0.955823293172691
"367",0.688377387125332,0.955823293172691
"368",0.689768559504237,0.955823293172691
"369",0.691286202099406,0.955823293172691
"370",0.693056785127103,0.955823293172691
"371",0.694953838371064,0.955823293172691
"372",0.696597951182497,0.955823293172691
"373",0.698242063993929,0.955823293172691
"374",0.700518527886683,0.955823293172691
"375",0.702162640698116,0.955823293172691
"376",0.704692045023397,0.955823293172691
"377",0.70696850891615,0.955823293172691
"378",0.708359681295055,0.955823293172691
"379",0.709877323890224,0.955823293172691
"380",0.712153787782977,0.955823293172691
"381",0.714556721891994,0.955823293172691
"382",0.715694953838371,0.959839357429719
"383",0.71721259643354,0.959839357429719
"384",0.718603768812445,0.963855421686747
"385",0.720500822056406,0.963855421686747
"386",0.722144934867839,0.967871485943775
"387",0.722903756165423,0.967871485943775
"388",0.724547868976856,0.967871485943775
"389",0.72530669027444,0.967871485943775
"390",0.726571392437081,0.967871485943775
"391",0.728341975464778,0.967871485943775
"392",0.730618439357531,0.967871485943775
"393",0.732515492601492,0.975903614457831
"394",0.734412545845453,0.975903614457831
"395",0.736436069305679,0.975903614457831
"396",0.738206652333375,0.975903614457831
"397",0.739850765144808,0.975903614457831
"398",0.742127229037562,0.975903614457831
"399",0.743644871632731,0.975903614457831
"400",0.746174275958012,0.975903614457831
"401",0.748577210067029,0.979919678714859
"402",0.750221322878462,0.979919678714859
"403",0.752624256987479,0.979919678714859
"404",0.754268369798912,0.979919678714859
"405",0.756038952826609,0.979919678714859
"406",0.758441886935627,0.979919678714859
"407",0.760212469963324,0.979919678714859
"408",0.761730112558492,0.979919678714859
"409",0.763121284937397,0.979919678714859
"410",0.765271278613886,0.979919678714859
"411",0.768053623371696,0.979919678714859
"412",0.769697736183129,0.979919678714859
"413",0.771847729859618,0.979919678714859
"414",0.773997723536107,0.979919678714859
"415",0.775515366131276,0.979919678714859
"416",0.777159478942709,0.979919678714859
"417",0.77842418110535,0.979919678714859
"418",0.780700644998103,0.979919678714859
"419",0.782724168458328,0.979919678714859
"420",0.784747691918553,0.979919678714859
"421",0.785759453648666,0.979919678714859
"422",0.788541798406475,0.979919678714859
"423",0.790691792082964,0.979919678714859
"424",0.792462375110661,0.979919678714859
"425",0.795118249652207,0.979919678714859
"426",0.796635892247376,0.979919678714859
"427",0.798785885923865,0.979919678714859
"428",0.800935879600354,0.979919678714859
"429",0.803971164790692,0.979919678714859
"430",0.806753509548501,0.979919678714859
"431",0.809156443657519,0.979919678714859
"432",0.810800556468952,0.983935742971888
"433",0.812697609712913,0.983935742971888
"434",0.814215252308081,0.983935742971888
"435",0.816871126849627,0.983935742971888
"436",0.81851523966106,0.987951807228916
"437",0.820918173770077,0.987951807228916
"438",0.823321107879095,0.991967871485944
"439",0.825850512204376,0.991967871485944
"440",0.828759327178449,0.991967871485944
"441",0.831162261287467,0.991967871485944
"442",0.834829897559125,0.991967871485944
"443",0.837359301884406,0.991967871485944
"444",0.840394587074744,0.991967871485944
"445",0.843429872265082,0.991967871485944
"446",0.845706336157835,0.991967871485944
"447",0.848235740483116,0.991967871485944
"448",0.850765144808398,0.991967871485944
"449",0.853800429998735,0.991967871485944
"450",0.856582774756545,0.991967871485944
"451",0.858859238649298,0.995983935742972
"452",0.861515113190844,0.995983935742972
"453",0.864929809029973,0.995983935742972
"454",0.867965094220311,0.995983935742972
"455",0.872391551789554,0.995983935742972
"456",0.875173896547363,0.995983935742972
"457",0.87757683065638,0.995983935742972
"458",0.88099152649551,0.995983935742972
"459",0.883900341469584,0.995983935742972
"460",0.886556216011129,0.995983935742972
"461",0.889717971417731,0.995983935742972
"462",0.891615024661692,0.995983935742972
"463",0.894144428986974,0.995983935742972
"464",0.897306184393575,0.995983935742972
"465",0.900467939800177,0.995983935742972
"466",0.903756165423043,0.995983935742972
"467",0.907044391045909,1
"468",0.909067914506134,1
"469",0.911850259263943,1
"470",0.913367901859112,1
"471",0.916150246616922,1
"472",0.918300240293411,1
"473",0.920829644618692,1
"474",0.922979638295181,1
"475",0.925888453269255,1
"476",0.928164917162008,1
"477",0.929429619324649,1
"478",0.931200202352346,1
"479",0.932591374731251,1
"480",0.934361957758948,1
"481",0.935879600354117,1
"482",0.938282534463134,1
"483",0.940306057923359,1
"484",0.943214872897433,1
"485",0.944858985708866,1
"486",0.947008979385355,1
"487",0.94903250284558,1
"488",0.951182496522069,1
"489",0.952953079549766,1
"490",0.954850132793727,1
"491",0.95649424560516,1
"492",0.958138358416593,1
"493",0.960035411660554,1
"494",0.962311875553307,1
"495",0.96458833944606,1
"496",0.967750094852662,1
"497",0.97015302896168,1
"498",0.972429492854433,1
"499",0.975844188693563,1
"500",0.980397116479069,1
"501",0.987479448589857,1
"502",1,1
